Tipus / Tipo;OBJECTID;Nombre Places / Número Plazas;created_user;created_date;last_edited_user;last_edited_date;geo_shape;geo_point_2d
A - Horquilla;265755;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37658600993025465, 39.469885061600394], ""type"": ""Point""}";39.469885061600394, -0.37658600993025465
A - Horquilla;265758;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35473496166375024, 39.4875072216492], ""type"": ""Point""}";39.4875072216492, -0.35473496166375024
A - Horquilla;265760;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37468558179942135, 39.47046323816712], ""type"": ""Point""}";39.47046323816712, -0.37468558179942135
A - Horquilla;265761;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3714978398149755, 39.46834481518526], ""type"": ""Point""}";39.46834481518526, -0.3714978398149755
A - Horquilla;265762;60;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3599929981120848, 39.478030809411855], ""type"": ""Point""}";39.478030809411855, -0.3599929981120848
A - Horquilla;265764;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3783914341909905, 39.46163075721722], ""type"": ""Point""}";39.46163075721722, -0.3783914341909905
A - Horquilla;265769;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35224481087542914, 39.458793018214934], ""type"": ""Point""}";39.458793018214934, -0.35224481087542914
A - Horquilla;265778;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3902711677336887, 39.493681480253336], ""type"": ""Point""}";39.493681480253336, -0.3902711677336887
A - Horquilla;265779;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3296460357989605, 39.46362545127486], ""type"": ""Point""}";39.46362545127486, -0.3296460357989605
A - Horquilla;265782;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35756680208575936, 39.49004675488761], ""type"": ""Point""}";39.49004675488761, -0.35756680208575936
A - Horquilla;265783;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3900276176938277, 39.45386719621522], ""type"": ""Point""}";39.45386719621522, -0.3900276176938277
B - Estuctura;265784;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3712542284063449, 39.478993590632136], ""type"": ""Point""}";39.478993590632136, -0.3712542284063449
A - Horquilla;265787;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36894141977582956, 39.46263793003497], ""type"": ""Point""}";39.46263793003497, -0.36894141977582956
A - Horquilla;265788;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36261930972866624, 39.495560850837336], ""type"": ""Point""}";39.495560850837336, -0.36261930972866624
A - Horquilla;265793;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3750405000458064, 39.48285788798781], ""type"": ""Point""}";39.48285788798781, -0.3750405000458064
A - Horquilla;265795;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37214267819967967, 39.463502134533826], ""type"": ""Point""}";39.463502134533826, -0.37214267819967967
A - Horquilla;265802;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3658379441122422, 39.45844662710681], ""type"": ""Point""}";39.45844662710681, -0.3658379441122422
A - Horquilla;265803;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39998366691365905, 39.49575912995016], ""type"": ""Point""}";39.49575912995016, -0.39998366691365905
A - Horquilla;265804;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3718364606578, 39.46064406861939], ""type"": ""Point""}";39.46064406861939, -0.3718364606578
A - Horquilla;265808;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38338607629118093, 39.47831745081175], ""type"": ""Point""}";39.47831745081175, -0.38338607629118093
A - Horquilla;265810;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3756606039949997, 39.46199811421001], ""type"": ""Point""}";39.46199811421001, -0.3756606039949997
A - Horquilla;265814;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36905676995883147, 39.46664098646408], ""type"": ""Point""}";39.46664098646408, -0.36905676995883147
A - Horquilla;265815;16;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39515529988864856, 39.477363476009515], ""type"": ""Point""}";39.477363476009515, -0.39515529988864856
A - Horquilla;265816;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3670223585084905, 39.48381283093983], ""type"": ""Point""}";39.48381283093983, -0.3670223585084905
A - Horquilla;265818;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35283658106311777, 39.454453762065526], ""type"": ""Point""}";39.454453762065526, -0.35283658106311777
A - Horquilla;265820;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.362534490763735, 39.4799087605308], ""type"": ""Point""}";39.4799087605308, -0.362534490763735
A - Horquilla;265823;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3780578516487775, 39.46949672958518], ""type"": ""Point""}";39.46949672958518, -0.3780578516487775
B - Estuctura;265826;5;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3633164383173362, 39.47810751842067], ""type"": ""Point""}";39.47810751842067, -0.3633164383173362
A - Horquilla;265827;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3778086367364938, 39.46343390214242], ""type"": ""Point""}";39.46343390214242, -0.3778086367364938
A - Horquilla;265831;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35748345562165734, 39.477220077613445], ""type"": ""Point""}";39.477220077613445, -0.35748345562165734
A - Horquilla;265832;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34563163900687766, 39.46310920632414], ""type"": ""Point""}";39.46310920632414, -0.34563163900687766
A - Horquilla;265865;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37727066910657614, 39.47833520578798], ""type"": ""Point""}";39.47833520578798, -0.37727066910657614
A - Horquilla;265835;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35514172767549834, 39.48530254535315], ""type"": ""Point""}";39.48530254535315, -0.35514172767549834
A - Horquilla;265836;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38882071707821036, 39.49441218118338], ""type"": ""Point""}";39.49441218118338, -0.38882071707821036
A - Horquilla;265841;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3901627313012959, 39.46188121671868], ""type"": ""Point""}";39.46188121671868, -0.3901627313012959
A - Horquilla;265844;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3362384914282688, 39.46094038577866], ""type"": ""Point""}";39.46094038577866, -0.3362384914282688
A - Horquilla;265845;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3727552280999417, 39.45831346272466], ""type"": ""Point""}";39.45831346272466, -0.3727552280999417
A - Horquilla;265846;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35525702426670563, 39.46915824799094], ""type"": ""Point""}";39.46915824799094, -0.35525702426670563
A - Horquilla;265849;20;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4012966631473999, 39.49638658835104], ""type"": ""Point""}";39.49638658835104, -0.4012966631473999
A - Horquilla;265851;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3579738660613627, 39.46340214279644], ""type"": ""Point""}";39.46340214279644, -0.3579738660613627
A - Horquilla;265853;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3348749466453383, 39.467519931492866], ""type"": ""Point""}";39.467519931492866, -0.3348749466453383
B - Estuctura;265854;5;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3807821284621965, 39.478966870159134], ""type"": ""Point""}";39.478966870159134, -0.3807821284621965
A - Horquilla;265855;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38156419252204377, 39.49282112430231], ""type"": ""Point""}";39.49282112430231, -0.38156419252204377
A - Horquilla;265860;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3751024330669449, 39.46405964171532], ""type"": ""Point""}";39.46405964171532, -0.3751024330669449
A - Horquilla;265862;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38111803604823247, 39.46540324906344], ""type"": ""Point""}";39.46540324906344, -0.38111803604823247
A - Horquilla;265866;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38910088935715376, 39.44518154375089], ""type"": ""Point""}";39.44518154375089, -0.38910088935715376
B - Estuctura;265871;5;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34981181120088284, 39.4595561179324], ""type"": ""Point""}";39.4595561179324, -0.34981181120088284
A - Horquilla;265872;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3593455048664405, 39.46895379774276], ""type"": ""Point""}";39.46895379774276, -0.3593455048664405
A - Horquilla;265874;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3562301381216823, 39.45715958164646], ""type"": ""Point""}";39.45715958164646, -0.3562301381216823
A - Horquilla;265879;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3425733405952467, 39.474157573146655], ""type"": ""Point""}";39.474157573146655, -0.3425733405952467
A - Horquilla;265889;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3755372930748792, 39.464335555857865], ""type"": ""Point""}";39.464335555857865, -0.3755372930748792
A - Horquilla;265890;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.40474728136929433, 39.48511788010736], ""type"": ""Point""}";39.48511788010736, -0.40474728136929433
A - Horquilla;265892;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3793419107072383, 39.464745891339724], ""type"": ""Point""}";39.464745891339724, -0.3793419107072383
A - Horquilla;265893;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34438921505526754, 39.47421152592382], ""type"": ""Point""}";39.47421152592382, -0.34438921505526754
A - Horquilla;265894;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36151759899774016, 39.47362631109733], ""type"": ""Point""}";39.47362631109733, -0.36151759899774016
A - Horquilla;265904;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3311406966273475, 39.46557584607648], ""type"": ""Point""}";39.46557584607648, -0.3311406966273475
A - Horquilla;265906;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35400884449232517, 39.455240374589636], ""type"": ""Point""}";39.455240374589636, -0.35400884449232517
A - Horquilla;265907;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3824362572453772, 39.46632045042691], ""type"": ""Point""}";39.46632045042691, -0.3824362572453772
A - Horquilla;265909;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3292112696091505, 39.46543546869398], ""type"": ""Point""}";39.46543546869398, -0.3292112696091505
A - Horquilla;265910;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3559841048217088, 39.45370911460038], ""type"": ""Point""}";39.45370911460038, -0.3559841048217088
A - Horquilla;265912;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3718337149620374, 39.4644972326038], ""type"": ""Point""}";39.4644972326038, -0.3718337149620374
A - Horquilla;265913;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.379748423628044, 39.470720652156444], ""type"": ""Point""}";39.470720652156444, -0.379748423628044
A - Horquilla;265914;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.33174538342102133, 39.448876229090544], ""type"": ""Point""}";39.448876229090544, -0.33174538342102133
A - Horquilla;265915;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35879177694842085, 39.47767651287466], ""type"": ""Point""}";39.47767651287466, -0.35879177694842085
A - Horquilla;265922;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3853225765235271, 39.461990148961775], ""type"": ""Point""}";39.461990148961775, -0.3853225765235271
A - Horquilla;265923;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3573642963403501, 39.4698212874874], ""type"": ""Point""}";39.4698212874874, -0.3573642963403501
A - Horquilla;265926;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35377231986597674, 39.4609280973138], ""type"": ""Point""}";39.4609280973138, -0.35377231986597674
A - Horquilla;265927;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3262095954192632, 39.463031813718786], ""type"": ""Point""}";39.463031813718786, -0.3262095954192632
A - Horquilla;265935;20;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3342486177299707, 39.42201781268499], ""type"": ""Point""}";39.42201781268499, -0.3342486177299707
A - Horquilla;265937;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3275514697260663, 39.46715186113255], ""type"": ""Point""}";39.46715186113255, -0.3275514697260663
A - Horquilla;265941;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3759954761581248, 39.457674573276805], ""type"": ""Point""}";39.457674573276805, -0.3759954761581248
B - Estuctura;265942;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36703245574654614, 39.4525675152324], ""type"": ""Point""}";39.4525675152324, -0.36703245574654614
A - Horquilla;265943;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3882967025316667, 39.47993738138383], ""type"": ""Point""}";39.47993738138383, -0.3882967025316667
A - Horquilla;265944;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3849410652511741, 39.46429175031521], ""type"": ""Point""}";39.46429175031521, -0.3849410652511741
A - Horquilla;265946;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39958475390496795, 39.46938117841202], ""type"": ""Point""}";39.46938117841202, -0.39958475390496795
A - Horquilla;265947;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.40344999768880785, 39.48986187665067], ""type"": ""Point""}";39.48986187665067, -0.40344999768880785
A - Horquilla;265949;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37592041561687195, 39.46272427090142], ""type"": ""Point""}";39.46272427090142, -0.37592041561687195
A - Horquilla;265951;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35199044210319175, 39.474853404423655], ""type"": ""Point""}";39.474853404423655, -0.35199044210319175
A - Horquilla;265962;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3547736347958135, 39.48086867130479], ""type"": ""Point""}";39.48086867130479, -0.3547736347958135
A - Horquilla;265966;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3480187215449739, 39.45235446410583], ""type"": ""Point""}";39.45235446410583, -0.3480187215449739
A - Horquilla;265969;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39657321777891835, 39.49183992784268], ""type"": ""Point""}";39.49183992784268, -0.39657321777891835
A - Horquilla;265972;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3410787279834624, 39.42432261439078], ""type"": ""Point""}";39.42432261439078, -0.3410787279834624
A - Horquilla;265975;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34770179725294004, 39.477630759465036], ""type"": ""Point""}";39.477630759465036, -0.34770179725294004
A - Horquilla;265980;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37795429183786095, 39.47861139247185], ""type"": ""Point""}";39.47861139247185, -0.37795429183786095
A - Horquilla;265981;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.360340142684591, 39.48242815212041], ""type"": ""Point""}";39.48242815212041, -0.360340142684591
A - Horquilla;265983;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3811718291807151, 39.46690849994305], ""type"": ""Point""}";39.46690849994305, -0.3811718291807151
A - Horquilla;265986;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3977934240395829, 39.47717073070544], ""type"": ""Point""}";39.47717073070544, -0.3977934240395829
A - Horquilla;265988;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3869451669412895, 39.48674179083853], ""type"": ""Point""}";39.48674179083853, -0.3869451669412895
A - Horquilla;265989;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37162347140032487, 39.46315519375786], ""type"": ""Point""}";39.46315519375786, -0.37162347140032487
A - Horquilla;265993;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37669832173309964, 39.452541432837954], ""type"": ""Point""}";39.452541432837954, -0.37669832173309964
A - Horquilla;265994;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36344212684397753, 39.48523733953696], ""type"": ""Point""}";39.48523733953696, -0.36344212684397753
A - Horquilla;265997;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37385933541684696, 39.46336592460588], ""type"": ""Point""}";39.46336592460588, -0.37385933541684696
A - Horquilla;266000;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3710652650589008, 39.48576671629662], ""type"": ""Point""}";39.48576671629662, -0.3710652650589008
A - Horquilla;266003;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38061921485541833, 39.47735295726787], ""type"": ""Point""}";39.47735295726787, -0.38061921485541833
A - Horquilla;266008;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39661717739343877, 39.46796272846644], ""type"": ""Point""}";39.46796272846644, -0.39661717739343877
A - Horquilla;266010;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.40186845714652714, 39.45659211701663], ""type"": ""Point""}";39.45659211701663, -0.40186845714652714
A - Horquilla;266012;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3799900827411826, 39.48915420301649], ""type"": ""Point""}";39.48915420301649, -0.3799900827411826
A - Horquilla;266016;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3779670110242706, 39.460314337295436], ""type"": ""Point""}";39.460314337295436, -0.3779670110242706
A - Horquilla;266017;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3713404728675054, 39.461544451898256], ""type"": ""Point""}";39.461544451898256, -0.3713404728675054
A - Horquilla;266018;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38436622741290793, 39.468862687270814], ""type"": ""Point""}";39.468862687270814, -0.38436622741290793
