OBJECTID;Nombre Places / Número Plazas;created_user;created_date;last_edited_user;last_edited_date;geo_shape;geo_point_2d
172735;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3545318193538111, 39.46837328440202], ""type"": ""Point""}";39.46837328440202, -0.3545318193538111
172736;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.354369102022757, 39.46913284803531], ""type"": ""Point""}";39.46913284803531, -0.354369102022757
172738;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3529130706033139, 39.47058868681777], ""type"": ""Point""}";39.47058868681777, -0.3529130706033139
172742;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3568668192965984, 39.46579243933014], ""type"": ""Point""}";39.46579243933014, -0.3568668192965984
172744;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3791048923624509, 39.44909995097994], ""type"": ""Point""}";39.44909995097994, -0.3791048923624509
172745;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3792465112670942, 39.45060080767675], ""type"": ""Point""}";39.45060080767675, -0.3792465112670942
172749;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3901158879771821, 39.486267207057224], ""type"": ""Point""}";39.486267207057224, -0.3901158879771821
172750;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38867370317559125, 39.48674616325411], ""type"": ""Point""}";39.48674616325411, -0.38867370317559125
172754;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39456858626931185, 39.48499117138744], ""type"": ""Point""}";39.48499117138744, -0.39456858626931185
172757;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3926733881716597, 39.48600287202708], ""type"": ""Point""}";39.48600287202708, -0.3926733881716597
172760;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3940990709639414, 39.48624663210428], ""type"": ""Point""}";39.48624663210428, -0.3940990709639414
172761;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.395680406683625, 39.484310633502815], ""type"": ""Point""}";39.484310633502815, -0.395680406683625
172762;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39778154976337976, 39.484376759231566], ""type"": ""Point""}";39.484376759231566, -0.39778154976337976
172764;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.4002469709254106, 39.484361107501826], ""type"": ""Point""}";39.484361107501826, -0.4002469709254106
172766;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.399560325908277, 39.484673375771], ""type"": ""Point""}";39.484673375771, -0.399560325908277
172769;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.40170248120190427, 39.48467759302181], ""type"": ""Point""}";39.48467759302181, -0.40170248120190427
172771;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39370072522798216, 39.427527084230526], ""type"": ""Point""}";39.427527084230526, -0.39370072522798216
172774;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3896723257882087, 39.43594644026288], ""type"": ""Point""}";39.43594644026288, -0.3896723257882087
172777;4;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39052588681326345, 39.43968126318701], ""type"": ""Point""}";39.43968126318701, -0.39052588681326345
172778;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39798226259991604, 39.44271495726018], ""type"": ""Point""}";39.44271495726018, -0.39798226259991604
172779;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3980085783374535, 39.44332532011857], ""type"": ""Point""}";39.44332532011857, -0.3980085783374535
172783;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3934504152225187, 39.444077970069756], ""type"": ""Point""}";39.444077970069756, -0.3934504152225187
172786;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39092810926880694, 39.444082585338506], ""type"": ""Point""}";39.444082585338506, -0.39092810926880694
172791;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3912491444666884, 39.44501467571443], ""type"": ""Point""}";39.44501467571443, -0.3912491444666884
172794;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3963080982010697, 39.44731081202809], ""type"": ""Point""}";39.44731081202809, -0.3963080982010697
172795;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3927976650046874, 39.446108285258205], ""type"": ""Point""}";39.446108285258205, -0.3927976650046874
172805;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.40236724588488454, 39.493603645917815], ""type"": ""Point""}";39.493603645917815, -0.40236724588488454
172814;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3908971781411669, 39.488521987968646], ""type"": ""Point""}";39.488521987968646, -0.3908971781411669
172815;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39301955319449133, 39.49059431534463], ""type"": ""Point""}";39.49059431534463, -0.39301955319449133
172816;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.41876602114312234, 39.49707874502694], ""type"": ""Point""}";39.49707874502694, -0.41876602114312234
172819;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.4192317051284884, 39.50023029410109], ""type"": ""Point""}";39.50023029410109, -0.4192317051284884
172821;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.4012320679620914, 39.48901916712422], ""type"": ""Point""}";39.48901916712422, -0.4012320679620914
172822;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3884143996005429, 39.4476544447574], ""type"": ""Point""}";39.4476544447574, -0.3884143996005429
172826;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.40503712385130236, 39.45461412343897], ""type"": ""Point""}";39.45461412343897, -0.40503712385130236
172830;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.40220414798213533, 39.45162517541065], ""type"": ""Point""}";39.45162517541065, -0.40220414798213533
172832;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.4042269896284651, 39.45368904813001], ""type"": ""Point""}";39.45368904813001, -0.4042269896284651
172833;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.40097832201196215, 39.454886253840016], ""type"": ""Point""}";39.454886253840016, -0.40097832201196215
172834;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.4036506559871855, 39.454456999414276], ""type"": ""Point""}";39.454456999414276, -0.4036506559871855
172835;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.403426719064055, 39.45509980533816], ""type"": ""Point""}";39.45509980533816, -0.403426719064055
172837;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.4028382552993174, 39.45561835042933], ""type"": ""Point""}";39.45561835042933, -0.4028382552993174
172840;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3958839015334772, 39.448795606986195], ""type"": ""Point""}";39.448795606986195, -0.3958839015334772
172851;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.42217753422490234, 39.50433533343548], ""type"": ""Point""}";39.50433533343548, -0.42217753422490234
172853;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.42644763389044577, 39.50334264748802], ""type"": ""Point""}";39.50334264748802, -0.42644763389044577
172854;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.42645572909681717, 39.503353952694255], ""type"": ""Point""}";39.503353952694255, -0.42645572909681717
172857;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.4213483624637548, 39.49965288754926], ""type"": ""Point""}";39.49965288754926, -0.4213483624637548
172859;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.42279300450131263, 39.5004930944195], ""type"": ""Point""}";39.5004930944195, -0.42279300450131263
172860;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.42500925817346236, 39.502396428235166], ""type"": ""Point""}";39.502396428235166, -0.42500925817346236
172861;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.4256113269415047, 39.50230017740666], ""type"": ""Point""}";39.50230017740666, -0.4256113269415047
172864;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.42630684239304284, 39.49927590803606], ""type"": ""Point""}";39.49927590803606, -0.42630684239304284
172867;6;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3248691884901878, 39.471515395063676], ""type"": ""Point""}";39.471515395063676, -0.3248691884901878
172869;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3910998696392198, 39.44965001604867], ""type"": ""Point""}";39.44965001604867, -0.3910998696392198
172873;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3881258862843694, 39.45185923352737], ""type"": ""Point""}";39.45185923352737, -0.3881258862843694
172874;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.38789698962911084, 39.45193190778065], ""type"": ""Point""}";39.45193190778065, -0.38789698962911084
172876;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3851102407898592, 39.451090745759274], ""type"": ""Point""}";39.451090745759274, -0.3851102407898592
172883;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3907704741728006, 39.45259569283751], ""type"": ""Point""}";39.45259569283751, -0.3907704741728006
172890;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3895360260085602, 39.45447323405597], ""type"": ""Point""}";39.45447323405597, -0.3895360260085602
172891;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.39078437926680915, 39.454842863161765], ""type"": ""Point""}";39.454842863161765, -0.39078437926680915
172900;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.32764467725283, 39.476370427729634], ""type"": ""Point""}";39.476370427729634, -0.32764467725283
172901;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.32873340117030014, 39.47637777616928], ""type"": ""Point""}";39.47637777616928, -0.32873340117030014
172905;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3246909043003769, 39.47859046809291], ""type"": ""Point""}";39.47859046809291, -0.3246909043003769
172909;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3247711693856011, 39.48121628384856], ""type"": ""Point""}";39.48121628384856, -0.3247711693856011
172910;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3250179050210763, 39.48285163089199], ""type"": ""Point""}";39.48285163089199, -0.3250179050210763
172911;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3256155676365776, 39.48363905610911], ""type"": ""Point""}";39.48363905610911, -0.3256155676365776
172913;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3291616404153826, 39.48275025314315], ""type"": ""Point""}";39.48275025314315, -0.3291616404153826
172919;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.39641242024209977, 39.456245538663296], ""type"": ""Point""}";39.456245538663296, -0.39641242024209977
172924;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.38730612845788803, 39.45586539662684], ""type"": ""Point""}";39.45586539662684, -0.38730612845788803
172929;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.38018647156446966, 39.45307602972874], ""type"": ""Point""}";39.45307602972874, -0.38018647156446966
172930;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3782288449677397, 39.454737409252445], ""type"": ""Point""}";39.454737409252445, -0.3782288449677397
172936;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3745366690165339, 39.454415932245475], ""type"": ""Point""}";39.454415932245475, -0.3745366690165339
172937;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3763628905252319, 39.45513267096176], ""type"": ""Point""}";39.45513267096176, -0.3763628905252319
172938;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3752003587233199, 39.45509925991378], ""type"": ""Point""}";39.45509925991378, -0.3752003587233199
172939;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3769219210413419, 39.45593176793522], ""type"": ""Point""}";39.45593176793522, -0.3769219210413419
172942;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3296211911647761, 39.48317437821702], ""type"": ""Point""}";39.48317437821702, -0.3296211911647761
172943;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3285058010679932, 39.48372985587689], ""type"": ""Point""}";39.48372985587689, -0.3285058010679932
172944;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.33044859990784964, 39.4832169569789], ""type"": ""Point""}";39.4832169569789, -0.33044859990784964
172947;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3302138842190836, 39.48383759806108], ""type"": ""Point""}";39.48383759806108, -0.3302138842190836
172948;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3525431729455227, 39.48171806569169], ""type"": ""Point""}";39.48171806569169, -0.3525431729455227
172951;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35406062941630706, 39.48662365934355], ""type"": ""Point""}";39.48662365934355, -0.35406062941630706
172957;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3565015437252673, 39.488736552976526], ""type"": ""Point""}";39.488736552976526, -0.3565015437252673
172965;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.35897969561166804, 39.492009587292664], ""type"": ""Point""}";39.492009587292664, -0.35897969561166804
172970;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3819436610908181, 39.461992259336256], ""type"": ""Point""}";39.461992259336256, -0.3819436610908181
170825;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3464062646588274, 39.463325845899135], ""type"": ""Point""}";39.463325845899135, -0.3464062646588274
170826;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3492712340913146, 39.46329741073354], ""type"": ""Point""}";39.46329741073354, -0.3492712340913146
170830;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3653882074500398, 39.45937106832323], ""type"": ""Point""}";39.45937106832323, -0.3653882074500398
170834;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.36359632359076693, 39.45851609269339], ""type"": ""Point""}";39.45851609269339, -0.36359632359076693
170835;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3630752423635985, 39.45827721332081], ""type"": ""Point""}";39.45827721332081, -0.3630752423635985
170841;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3625473679300942, 39.4568251974604], ""type"": ""Point""}";39.4568251974604, -0.3625473679300942
170842;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3617876556645305, 39.457148585927385], ""type"": ""Point""}";39.457148585927385, -0.3617876556645305
170843;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3616430041138456, 39.45751072588566], ""type"": ""Point""}";39.45751072588566, -0.3616430041138456
170845;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3608600257074561, 39.45754595627379], ""type"": ""Point""}";39.45754595627379, -0.3608600257074561
170846;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.35957461213829967, 39.45770628671155], ""type"": ""Point""}";39.45770628671155, -0.35957461213829967
170847;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3603901037162284, 39.458233582613445], ""type"": ""Point""}";39.458233582613445, -0.3603901037162284
170848;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.36033145619362583, 39.45845757842033], ""type"": ""Point""}";39.45845757842033, -0.36033145619362583
170849;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3608196187901726, 39.4586994881648], ""type"": ""Point""}";39.4586994881648, -0.3608196187901726
170858;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.36194986838050713, 39.46294580265125], ""type"": ""Point""}";39.46294580265125, -0.36194986838050713
170860;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.36246259811477105, 39.46388440833344], ""type"": ""Point""}";39.46388440833344, -0.36246259811477105
170861;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.36171127412793186, 39.464543211386854], ""type"": ""Point""}";39.464543211386854, -0.36171127412793186
170863;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3637222600948905, 39.46643108068075], ""type"": ""Point""}";39.46643108068075, -0.3637222600948905
170864;2;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3645471270935038, 39.466085014982006], ""type"": ""Point""}";39.466085014982006, -0.3645471270935038
170866;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.36485731420737294, 39.464378946896566], ""type"": ""Point""}";39.464378946896566, -0.36485731420737294
170867;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.3656950726078217, 39.46560186535639], ""type"": ""Point""}";39.46560186535639, -0.3656950726078217
170868;1;GIS;2023-06-19T02:56:42+02:00;GIS;2023-06-19T02:56:42+02:00;"{""coordinates"": [-0.36891687782925875, 39.46652656080264], ""type"": ""Point""}";39.46652656080264, -0.36891687782925875
